Location,Product_Description,Product_Category,Quantity,Avg_Price
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,80.52
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,80.52
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,4.0,121.3
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,80.52
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4.0,80.52
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
New York,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,80.52
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New Jersey,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,151.88
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
New Jersey,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,80.52
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,80.52
New Jersey,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
New Jersey,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
New Jersey,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
New Jersey,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,5.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
New Jersey,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Washington DC,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Washington DC,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,121.3
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,121.3
New York,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
New York,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New Jersey,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
New York,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
California,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,80.52
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Washington DC,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
Washington DC,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Washington DC,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,121.3
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4.0,80.52
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
New York,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
New York,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
New York,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New Jersey,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
Chicago,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
